 0.0005482311882135312 74.59921286862351 -0.7065197560184764 19.54545130561278 -5.094592516463794E-35 1.2540329849049487E-32 -2764.456955928083
 0.00274019415727332 74.68183378590246 -0.706509608291756 -0.07405782926492818 -2.533425424892194E-34 6.484897445343606E-32 -2753.765217246158
 0.007120274647511144 74.84653609510895 -0.706432301383655 -0.07327462914402683 -6.511298308074815E-34 1.8473138386114097E-31 -2783.1736643273666
 0.013680788509385776 75.09365122843889 -0.7061586751746204 -0.07246184704853284 -1.2307896050849679E-33 4.085777639312997E-31 -2784.682649033628
 0.022410226372305896 75.42178905164421 -0.7055168094388599 -0.07171097604532915 -1.9740781929969167E-33 8.101724911564605E-31 -2826.717400332704
 0.03329327383597702 75.83060308860958 -0.7042225758693125 -0.07093402653446734 -2.8512790973545406E-33 1.5349634347612714E-30 -2840.5643904584745
 0.04631083833706351 76.31784005565993 -0.7020031449559669 -0.07021334747094918 -3.8428320921601565E-33 2.874455130835897E-30 -2895.1168284913556
 0.0614400826440323 76.88153664225436 -0.6984189867021584 -0.06948685876738107 -4.902093561573136E-33 5.421867333765711E-30 -2921.230953536601
 0.0786544649214172 77.51798491053165 -0.6931528660654183 -0.06882445954462052 -6.009503279595797E-33 1.0420165070335518E-29 -2987.9294702560696
 0.0979237852932173 78.2226638653804 -0.6856568680015688 -0.06818207094527984 -7.092838873313617E-33 2.0530259183712544E-29 -3025.7698426574775
 0.11921423882374141 78.98980873346068 -0.6756722673527757 -0.0676205101447876 -8.191220794721962E-33 4.161553982561754E-29 -3103.649865311448
 0.14248847482295224 79.81165493663431 -0.6626452974473448 -0.06710854060708044 -9.214371077677682E-33 8.689745079559415E-29 -3151.906846547519
 0.1677056623722686 80.68025367549447 -0.6465221940831885 -0.0666979554016119 -1.018937311202372E-32 1.8702453706943982E-28 -3239.125049563224
 0.1948215619558712 81.58469569789654 -0.6269002648685142 -0.06636447785388742 -1.0646781473815688E-32 4.147475586739418E-28 -3295.526152335241
 0.22378860307184567 82.51568347085733 -0.6040871607249624 -0.06614819856877491 -1.4895864413620027E-32 9.474152930386031E-28 -3389.290935912513
 0.254555967687008 83.46042756402976 -0.5779825381564531 -0.0660254280720243 1.6219941250386252E-32 2.2278424343264423E-27 -3450.711443833313
